Ano ingresso,IAA,IEG,IPS,IDA,IPV,IAN,RA,Fase,Turma,Gênero,Instituição de ensino,TARGET
-1.409796717781175,0.41506197992733995,0.5400738302292132,-1.6268626363949894,0.5355599812863803,0.5704295243142344,-0.8431375055583803,1158,81,20,1,11,1
-1.409796717781175,-0.45381928259491533,0.7162416612270146,-1.6268626363949894,0.48590431034677534,0.3073790828836086,1.1335773226520263,935,82,33,0,11,0
0.23163174818896082,0.41506197992733995,0.0996542527347101,0.682701399513115,-0.9044544759621543,-0.23631804379741592,1.1335773226520263,1029,16,108,3,4,0
-0.31551107380108445,0.3209961388977564,-0.9853794336514572,1.2647300872771055,-0.9872139275281623,-0.4549759321028447,1.1335773226520263,1198,37,35,0,11,0
-0.31551107380108445,-0.1508441640980247,-0.725131501382173,0.687339078300079,0.7093548295749963,0.2988935849458223,1.1335773226520263,1257,28,27,0,11,0
0.23163174818896082,0.005932237617947467,0.013797433191694162,-0.7642543820196733,-0.7389355728301391,0.4185837687252175,-0.8431375055583803,1023,53,51,0,11,1
-1.409796717781175,-2.9849081777684416,-3.4677443249707647,-2.7955576907099338,-3.138959668244363,-3.868825805891039,1.1335773226520263,894,87,71,0,7,0
-1.409796717781175,0.22617474894424094,0.4519899147303129,-0.19845757001005748,0.5355599812863803,0.2101084781595019,-0.8431375055583803,1270,1,113,2,4,1
1.3259173921690515,-0.5603516808693831,-0.5316138084141473,0.10531039053608889,-1.4010111853582008,-0.26740176321338366,-0.8431375055583803,572,30,29,0,11,1
0.23163174818896082,-2.9849081777684416,0.0996542527347101,0.691976757087043,0.5355599812863803,0.572215945327609,-0.8431375055583803,1427,80,10,1,11,1
0.23163174818896082,-0.7938162983644936,0.49603187247976305,-1.6268626363949894,1.0321166906824266,0.19751421253406698,1.1335773226520263,910,81,18,0,11,0
0.23163174818896082,0.03728751796114197,-1.089478606500448,0.682701399513115,-0.10996374092848038,0.15062067031170148,1.1335773226520263,1439,0,112,3,4,0
1.3259173921690515,0.2269302978681736,0.44097942529295014,0.687339078300079,-0.407897766566108,-0.11868224359388235,-0.8431375055583803,533,24,23,1,11,1
0.7787745701790061,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,303,76,71,0,7,0
-0.31551107380108445,0.3209961388977564,-0.35668597205708485,0.687339078300079,0.1714183943959462,-0.06017696692828917,-0.8431375055583803,146,63,60,0,11,1
0.23163174818896082,0.49061687232057927,0.3198640414819616,0.12617994507742714,1.2803950453804498,0.016639121104943456,1.1335773226520263,848,31,106,3,4,0
-0.31551107380108445,0.2269302978681736,-0.9453412901294245,0.687339078300079,-0.6561761212641312,-0.6872106172159167,1.1335773226520263,1258,28,27,0,11,0
0.23163174818896082,0.41506197992733995,0.4519899147303129,0.682701399513115,0.23762595564875216,0.26959628600730284,-0.8431375055583803,1243,1,109,3,4,1
1.3259173921690515,0.4158175288512726,0.14998791860824742,0.3951653147213429,-0.6561761212641312,0.24172812377229688,-0.8431375055583803,430,79,96,0,11,1
0.23163174818896082,-0.0004899282354776938,0.011570337235809795,-1.6268626363949894,-0.2589307537472942,0.9585294120284524,1.1335773226520263,1094,81,15,0,6,0
0.23163174818896082,-2.9849081777684416,0.011570337235809795,0.10762922992957086,0.48590431034677534,-0.5112481827696833,-0.8431375055583803,1494,79,78,1,11,1
0.23163174818896082,0.3395070875341006,0.6721997034775644,0.691976757087043,0.039003271890333875,0.9129756852981543,1.1335773226520263,748,82,30,1,11,0
0.7787745701790061,0.49061687232057927,0.9364514499742661,-1.6268626363949894,0.43624863940717085,0.3529328096139063,-0.8431375055583803,228,84,61,0,11,1
-0.31551107380108445,0.3209961388977564,0.7341865473696044,0.687339078300079,0.1714183943959462,0.7251335533102794,1.1335773226520263,1018,55,53,1,11,0
0.7787745701790061,0.4158175288512726,0.1356885818825189,0.10762922992957086,0.08865894282993833,-0.2656153427359354,-0.8431375055583803,1650,2,0,0,11,1
